PROBEID,SYMBOL,GENENAME,ENTREZID,logFC,AveExpr,t,P.Value,adj.P.Val,B,pval_under_05
TC0100013441.hg.1,FGR,"FGR proto-oncogene, Src family tyrosine kinase",2268,0.271714071223322,10.0437500581104,3.73058910893771,0.000236875113353801,0.00234833730348545,0.148688769088172,TRUE
TC1600007524.hg.1,PYCARD-AS1,PYCARD antisense RNA 1,100652740,0.243086562773209,3.800385622921,3.72915804407044,0.000238151891876105,0.00235975503788582,0.143735025408855,TRUE
TC1600008005.hg.1,ADGRG1,adhesion G protein-coupled receptor G1,9289,-0.764181514223367,7.84417966820143,-3.72804543189265,0.000239149036480942,0.00236839145524906,0.13988480117487,TRUE
TC0200013573.hg.1,ACTR1B,actin related protein 1B,10120,-0.221626973139728,7.18612431861845,-3.72504435705437,0.000241858345093171,0.00239369614275566,0.129504607655136,TRUE
TC0300007354.hg.1,PRKAR2A-AS1,PRKAR2A antisense RNA 1,100506637,-0.216494500581178,4.00059702387259,-3.72493463961573,0.000241957942554598,0.00239369614275566,0.12912525539409,TRUE
TC0300012924.hg.1,VEPH1,ventricular zone expressed PH domain containing 1,79674,0.61431324595155,6.12365137027528,3.72459821203215,0.000242263580543686,0.00239546368476792,0.127962106190139,TRUE
TC0100008326.hg.1,SHISAL2A,shisa like 2A,348378,-0.345503586663462,7.36146574322981,-3.7239108331422,0.000242889184219051,0.00240002880688917,0.125585885292185,TRUE
TC0600013203.hg.1,VNN1,vanin 1,8876,0.811814973510359,8.73073895606238,3.72381151772849,0.000242979700050796,0.00240002880688917,0.125242591157489,TRUE
TC1900006835.hg.1,ZNF557,zinc finger protein 557,79230,0.276975868037805,5.94646346970752,3.72291449837732,0.000243798684900396,0.00240685818384661,0.122142319565982,TRUE
TC1700006669.hg.1,ZNF594-DT,ZNF594 divergent transcript,100130950,-0.34334198412124,3.08600088808395,-3.722050423065,0.000244590054517668,0.00241340793333176,0.119156538584288,TRUE
TC0800011305.hg.1,NCALD,neurocalcin delta,83988,-0.386686365663222,5.88287522280465,-3.72190511520801,0.000244723373654025,0.00241346114341706,0.118654493235637,TRUE
TC1300010000.hg.1,TNFSF13B,TNF superfamily member 13b,10673,0.386002906565372,9.34859169752734,3.72157364386897,0.000245027753432067,0.00241520041601326,0.117509309870083,TRUE
TC0100009558.hg.1,PTGFRN,prostaglandin F2 receptor inhibitor,5738,0.277514067979588,4.10638226969626,3.72077844568616,0.000245759416367443,0.0024211473363907,0.114762391137933,TRUE
TC0X00011302.hg.1,MSN,moesin,4478,0.183697852852525,11.3075929528648,3.71971983333905,0.000246736646791838,0.00242950604299312,0.111106351321295,TRUE
TC1200007769.hg.1,PDE1B,phosphodiesterase 1B,5153,0.282444894286302,4.39083090072451,3.7192636867601,0.000247158856074177,0.00243239383343528,0.109531282495233,TRUE
TC1100011187.hg.1,MEN1,menin 1,4221,-0.307344415361938,6.75762724855251,-3.71902827669074,0.000247377018266499,0.00243327154672355,0.108718481653162,TRUE
TC0500012599.hg.1,ADAM19,ADAM metallopeptidase domain 19,8728,0.306875987764103,7.18876343304131,3.71811363501725,0.000248226372335359,0.00244035369488217,0.105560931842016,TRUE
TC0200013600.hg.1,CRACDL,CRACD like,343990,-0.19748565488037,4.43878814418316,-3.71771189887076,0.000248600301465774,0.00244275692054859,0.10417426677069,TRUE
TC0200011731.hg.1,PDIA6,protein disulfide isomerase family A member 6,10130,0.377198468305869,8.61496868465942,3.71744876457769,0.000248845510385743,0.00244389349241928,0.103266083526059,TRUE
TC1200008028.hg.1,MSRB3,methionine sulfoxide reductase B3,253827,0.550848198934482,4.54327897999808,3.71706050876369,0.000249207734076781,0.00244617747715533,0.101926159831192,TRUE
TC0500013416.hg.1,MXD3,MAX dimerization protein 3,83463,0.181114642895533,6.56599822081771,3.71400956852153,0.000252071477047221,0.00247229263567193,0.0914012939689632,TRUE
TC1100013100.hg.1,ATP5MG,ATP synthase membrane subunit g,10632,0.23528294861857,9.20448148523085,3.71394719941675,0.000252130341939616,0.00247229263567193,0.0911862189103916,TRUE
TC0100014014.hg.1,PRDX1,peroxiredoxin 1,5052,0.325589216335187,7.95791372424008,3.71279054156342,0.000253224366330653,0.00248173033516577,0.0871981572432095,TRUE
TC1700012260.hg.1,COASY,Coenzyme A synthase,80347,0.210049360024231,7.58283538763809,3.71255687333204,0.000253445924454923,0.00248261205128067,0.0863926228443024,TRUE
TC1600010316.hg.1,TOX3,TOX high mobility group box family member 3,27324,0.284365188411865,3.7189323911655,3.71209352230004,0.000253885802843143,0.00248462200852414,0.0847954269568154,TRUE
TC0500013015.hg.1,PHYKPL,5-phosphohydroxy-L-lysine phospho-lyase,85007,0.221638852916265,7.72577069920374,3.71206330477492,0.000253914514599519,0.00248462200852414,0.0846912717025417,TRUE
TC1400007250.hg.1,RPL13AP3,ribosomal protein L13a pseudogene 3,645683,-0.271958866738203,6.59872219878196,-3.71082746326467,0.000255091401048065,0.00249484415353696,0.0804321603974145,TRUE
TC1200012646.hg.1,ESYT1,extended synaptotagmin 1,23344,-0.42161039384983,8.32254493223255,-3.71030407430007,0.000255591371696081,0.00249843876601983,0.0786287734146445,TRUE
TC0900007992.hg.1,FAM120A,family with sequence similarity 120 member A,23196,0.172123495641033,9.04433098501588,3.71011259982215,0.000255774509770349,0.00249893417986919,0.077969086400512,TRUE
TC0100010571.hg.1,PRRX1,paired related homeobox 1,5396,0.265647230032067,3.68010963659164,3.70921975461873,0.000256630118055409,0.00250532972466255,0.0748933679185377,TRUE
TC0600013794.hg.1,AGPAT4,1-acylglycerol-3-phosphate O-acyltransferase 4,56895,-0.342890249737977,4.86295388474463,-3.70889592312297,0.000256941110579411,0.00250532972466255,0.0737779799748459,TRUE
TC2200006855.hg.1,RGL4,ral guanine nucleotide dissociation stimulator like 4,266747,0.425134269263578,5.4244687068235,3.70883776116754,0.000256997004231831,0.00250532972466255,0.0735776592405948,TRUE
TC0900010886.hg.1,PTCH1,patched 1,5727,-0.625765429097524,6.79516819798288,-3.70879181589518,0.000257041165758221,0.00250532972466255,0.0734194170466864,TRUE
TC1300006890.hg.1,EXOSC8,exosome component 8,11340,0.409900475563179,5.40071306270833,3.70873779776481,0.000257093095883955,0.00250532972466255,0.073233372994026,TRUE
TC1200010158.hg.1,KRAS,"KRAS proto-oncogene, GTPase",3845,0.316349884250776,7.36385291175206,3.7083673003039,0.000257449539048824,0.00250750800397269,0.0719574064155903,TRUE
TC0200006853.hg.1,MIR4757,microRNA 4757,100616307,-0.223831042475014,5.10575472046761,-3.7077794456555,0.000258016051086906,0.0025117290091876,0.0699331107605303,TRUE
TC0100012787.hg.1,SLC2A5,solute carrier family 2 member 5,6518,0.785418804414753,5.3257897639463,3.70744146585167,0.000258342292422012,0.00251360788490649,0.0687693965146838,TRUE
TC0900010946.hg.1,TSTD2,thiosulfate sulfurtransferase like domain containing 2,158427,-0.246245454455327,4.78810996239492,-3.70692834767711,0.000258838333283258,0.00251713608026905,0.0670028360245292,TRUE
TC1900010443.hg.1,ZNF599,zinc finger protein 599,148103,-0.2335474955366,4.16473713831783,-3.70629176491892,0.000259454978425093,0.00252183288148779,0.0648115156150624,TRUE
TC1100007394.hg.1,CD82,CD82 molecule,3732,0.354074577499308,8.85416558271476,3.70552901611431,0.000260195663096953,0.00252772985581211,0.0621863338503639,TRUE
TC0200008099.hg.1,HK2,hexokinase 2,3099,0.347023771544067,6.97807285268025,3.70422960429698,0.00026146208188704,0.00253872549504935,0.0577152090037743,TRUE
TC1300009898.hg.1,GRTP1,growth hormone regulated TBC protein 1,79774,0.214026745625728,3.70851277141345,3.70336424829782,0.000262308688669667,0.00254457200580717,0.054738396169479,TRUE
TC1300010011.hg.1,LINC00452,long intergenic non-protein coding RNA 452,643365,0.197204808004853,5.82325176908593,3.70333845446327,0.000262333963282887,0.00254457200580717,0.0546496752584984,TRUE
TC1000008269.hg.1,GHITM,growth hormone inducible transmembrane protein,27069,0.198735568088487,9.99792649450794,3.70257885202869,0.000263079305864361,0.00254965848270452,0.0520371811426408,TRUE
TC1200011965.hg.1,NAA25,"N-alpha-acetyltransferase 25, NatB auxiliary subunit",80018,0.296544529305871,3.66309563373218,3.70252863794136,0.000263128647610818,0.00254965848270452,0.0518644971213691,TRUE
TC0200012522.hg.1,FBXO11,F-box protein 11,80204,0.2251478848084,7.37572867045766,3.70120759786722,0.000264429877765881,0.00256095178333219,0.0473222498316419,TRUE
TC0400006695.hg.1,MRFAP1L2,Morf4 family associated protein 1 like 2,93622,-0.209647907255031,6.20997478975048,-3.69963346885628,0.000265988326187644,0.00257472332573427,0.0419116743020593,TRUE
TC0100007268.hg.1,CDC42,cell division cycle 42,998,0.140221349629448,10.7292377282102,3.69863460178497,0.000266981731146975,0.00258301402041991,0.0384794472458756,TRUE
TC1000011552.hg.1,EXOSC1,exosome component 1,51013,0.25782637754763,7.26248623069715,3.69755640016722,0.000268057963214031,0.00259209714710195,0.0347755458989081,TRUE
TC0100014247.hg.1,IFT25,intraflagellar transport 25,51668,0.284260508924915,6.40943251957786,3.69550554711063,0.00027011637179926,0.00261066366309674,0.0277329969352058,TRUE
TC1000012584.hg.1,ERLIN1,ER lipid raft associated 1,10613,0.427044132028774,7.64091227830595,3.69435688077413,0.000271275772835277,0.00261937014808399,0.0237900462784015,TRUE
TC2200008500.hg.1,C22orf42,chromosome 22 open reading frame 42,150297,0.189707078912162,2.90036433827899,3.69428440386108,0.000271349084232319,0.00261937014808399,0.0235412963078296,TRUE
TC0400007128.hg.1,TBC1D19,TBC1 domain family member 19,55296,-0.423461425857541,4.47531861274336,-3.69420075035447,0.000271433724133585,0.00261937014808399,0.0232541922671246,TRUE
TC0100018463.hg.1,RHOC,ras homolog family member C,389,-0.384434292929983,6.82712776172936,-3.69286652297295,0.000272787053526496,0.0026310841267029,0.0186758257273594,TRUE
TC1900008464.hg.1,ZSWIM9,zinc finger SWIM-type containing 9,374920,0.220635420663448,2.86322771658752,3.69216982403776,0.000273496253102839,0.00263657655137361,0.016285708535599,TRUE
TC2000008037.hg.1,SLC17A9,solute carrier family 17 member 9,63910,0.309346351257497,6.41309374124188,3.69163951009081,0.000274037247230997,0.00264044264875382,0.014466666900292,TRUE
TC0800008547.hg.1,PKHD1L1,PKHD1 like 1,93035,0.377822409719414,3.35795476447058,3.69148152512516,0.000274198608881631,0.00264064877751958,0.0139248042874653,TRUE
TC0800010016.hg.1,SARAF,store-operated calcium entry associated regulatory factor,51669,-0.211803048637011,8.58579735896127,-3.6899044096399,0.000275814351303177,0.00265363719805172,0.00851669151457291,TRUE
TC0900009043.hg.1,GFI1B,growth factor independent 1B transcriptional repressor,8328,0.375914648120538,8.11597528122525,3.68989053119606,0.00027582860942327,0.00265363719805172,0.00846910987707528,TRUE
TC1200007826.hg.1,RPL41,ribosomal protein L41,6171,-0.19871618927283,10.822371259229,-3.68969853198754,0.000276025932527414,0.00265418208107145,0.00781086539656428,TRUE
TC2000009619.hg.1,PPP4R1L,protein phosphatase 4 regulatory subunit 1 like (pseudogene),55370,0.425125562219683,5.07728345687476,3.68917023644928,0.000276569564185931,0.00265784583310781,0.00599983033331153,TRUE
TC0700009369.hg.1,RAB19,"RAB19, member RAS oncogene family",401409,0.454976969857303,4.97767682169215,3.68905458192189,0.000276688710708351,0.00265784583310781,0.00560338921487613,TRUE
TC0600007677.hg.1,HLA-DPB1,"major histocompatibility complex, class II, DP beta 1",3115,-0.441975293776057,10.4691392134852,-3.68837548765991,0.00027738928597915,0.00266321947546191,0.00327581081090678,TRUE
TC2100007140.hg.1,ETS2,"ETS proto-oncogene 2, transcription factor",2114,0.377181353103053,8.46820380454125,3.68768069317207,0.000278107788715778,0.00266875968561132,0.000894816509250163,TRUE
TC1300009714.hg.1,ARGLU1,arginine and glutamate rich 1,55082,0.292480009696016,7.65338971336396,3.68735838111956,0.000278441694357644,0.00267060549351872,-0.000209580005281929,TRUE
TC1700009042.hg.1,AFMID,arylformamidase,125061,0.251062761666874,4.06423833879867,3.68682297295832,0.000278997196715853,0.00267457373640309,-0.00204395590672402,TRUE
TC0200016445.hg.1,MSH6,mutS homolog 6,2956,0.407678988736151,5.45896420924112,3.68660168246318,0.00027922709739633,0.0026754181917111,-0.00280205554323221,TRUE
TC0300012790.hg.1,TMEM183BP,"transmembrane protein 183B, pseudogene",653659,0.240991592263971,7.67641838006537,3.68610173044814,0.000279747159751578,0.00267904056643313,-0.00451464746217223,TRUE
TC0200006715.hg.1,SLC66A3,solute carrier family 66 member 3,130814,-0.244617613241976,7.56306820761715,-3.68456540682572,0.000281351001596771,0.00269303297621749,-0.00977604450992864,TRUE
TC0200015447.hg.1,SUMO1,small ubiquitin like modifier 1,7341,0.286317986165066,9.01946684269055,3.6834657606879,0.000282504293230508,0.00270270080937462,-0.0135407629380033,TRUE
TC0400012857.hg.1,RAPGEF2,Rap guanine nucleotide exchange factor 2,9693,0.257695035544263,7.82162676879252,3.68295498192905,0.000283041504392898,0.00270646782659727,-0.0152891095373686,TRUE
TC1200007406.hg.1,IRAK4,interleukin 1 receptor associated kinase 4,51135,0.303651347124172,8.2174303416235,3.6820058735675,0.000284042286447479,0.00271466148739521,-0.0185372408090378,TRUE
TC0200013886.hg.1,MIR4435-2HG,MIR4435-2 host gene,541471,0.212587584197485,8.08390946985439,3.68036802291578,0.000285777157826016,0.00272910348918139,-0.0241406933804536,TRUE
TC1200011454.hg.1,CEP290,centrosomal protein 290,80184,-0.394317187842311,4.14379990875038,-3.68030632419931,0.000285842706171019,0.00272910348918139,-0.0243517349024573,TRUE
TC0500007665.hg.1,CCNB1,cyclin B1,891,0.33836907983659,4.50018962634748,3.67956644454909,0.000286629854570789,0.00273523461625317,-0.0268822596247658,TRUE
TC0600014154.hg.1,SLC35A1,solute carrier family 35 member A1,10559,0.32663288945403,7.34117016781306,3.67829095135691,0.000287991634358298,0.00274684033053774,-0.0312436134607523,TRUE
TC0100010123.hg.1,FDPS,farnesyl diphosphate synthase,2224,0.253909570816671,7.6181662699705,3.67704570933417,0.000289326997374397,0.00275758310032044,-0.0355002239419031,TRUE
TC1300009924.hg.1,GAS6,growth arrest specific 6,2621,0.234386200621493,6.44857275178073,3.67696821717707,0.000289410290397247,0.00275758310032044,-0.0357650727733665,TRUE
TC2200007014.hg.1,GAS2L1,growth arrest specific 2 like 1,10634,0.305821099541755,4.96729088911581,3.67611378774346,0.00029033017981952,0.0027649516266911,-0.0386849682318804,TRUE
TC1600010648.hg.1,ENKD1,enkurin domain containing 1,84080,0.215310303596469,5.10584016457635,3.67592497550942,0.000290533828845918,0.00276549506307118,-0.0393301263069148,TRUE
TC0400012375.hg.1,CBR4,carbonyl reductase 4,84869,0.320478324506291,6.18679705975762,3.67533770678075,0.000291168105825619,0.00277013488880793,-0.0413365926984701,TRUE
TC1200009890.hg.1,CLEC1A,C-type lectin domain family 1 member A,51267,0.332659611016628,4.8046616454328,3.67497435672298,0.000291561193688336,0.00277247655248193,-0.0425778734721387,TRUE
TC0300011386.hg.1,PRICKLE2,prickle planar cell polarity protein 2,166336,0.203312538320496,5.39309628513919,3.67455452521054,0.00029201600841319,0.00277540252630894,-0.0440119702132913,TRUE
TC1700010798.hg.1,DUSP3,dual specificity phosphatase 3,1845,0.340503771387238,7.50392177100361,3.67330950643883,0.000293368705191063,0.00278685498093383,-0.0482639513944552,TRUE
TC0100015899.hg.1,TPM3,tropomyosin 3,7170,0.111477967150465,12.1614180664602,3.67307778615037,0.000293621117177408,0.00278784901694463,-0.0490551790070244,TRUE
TC0600007565.hg.1,TCF19,transcription factor 19,6941,0.28763861905032,4.1542107112696,3.67217341170589,0.00029460820806624,0.00279581411135699,-0.0521428114037299,TRUE
TC0300008002.hg.1,CHMP2B,charged multivesicular body protein 2B,25978,0.335254819061748,7.09242568777005,3.67149990863343,0.000295345342102774,0.00280100643498589,-0.0544417821519163,TRUE
TC2000007900.hg.1,VAPB,VAMP associated protein B and C,9217,0.216277389730953,8.27517934740525,3.67140232902729,0.000295452284831014,0.00280100643498589,-0.0547748342238048,TRUE
TC2200007468.hg.1,TEF,"TEF transcription factor, PAR bZIP family member",7008,-0.382604670471015,3.93915332483639,-3.67056255016505,0.000296374153062865,0.00280575274987394,-0.0576407830417205,TRUE
TC0700010989.hg.1,TNS3,tensin 3,64759,0.373252755690913,6.61242144421065,3.67055364869002,0.000296383939169049,0.00280575274987394,-0.0576711583410425,TRUE
TC0700008104.hg.1,LINC03009,long intergenic non-protein coding RNA 3009,100133091,-0.170847711082301,8.08758146318181,-3.67053986805912,0.000296399089923606,0.00280575274987394,-0.0577181830903708,TRUE
TC0600013602.hg.1,FBXO5,F-box protein 5,26271,0.465874932892049,3.59329165738275,3.67014974859742,0.000296828299457973,0.00280840656849254,-0.0590493534300194,TRUE
TC0900011379.hg.1,MEGF9,multiple EGF like domains 9,1955,0.259064058544245,9.92381340251783,3.66956602378477,0.000297471607531732,0.00281308237979632,-0.0610409099389928,TRUE
TC1900012043.hg.1,LILRA4,leukocyte immunoglobulin like receptor A4,23547,-0.478537697712336,4.01078574183142,-3.66426230954649,0.000303377191589872,0.00286749203233192,-0.079123175277755,TRUE
TC0300011101.hg.1,SEMA3B-AS1,SEMA3B antisense RNA 1 (head to head),101928931,-0.1533913245861,4.90661843947227,-3.66356780791454,0.000304158634495503,0.00287343855703162,-0.0814892479257656,TRUE
TC1100008948.hg.1,GRIA4,glutamate ionotropic receptor AMPA type subunit 4,2893,0.214835933789345,4.61502184997371,3.66334274348989,0.000304412280206855,0.00287398793715428,-0.0822559257271047,TRUE
TC0400007330.hg.1,NSUN7,NOP2/Sun RNA methyltransferase family member 7,79730,0.776075182769094,5.17086918022638,3.66316454102148,0.000304613254228377,0.00287398793715428,-0.0828629392443263,TRUE
TC0800008801.hg.1,TRIB1,tribbles pseudokinase 1,10221,0.287769203154261,8.10869472255675,3.66311087887084,0.000304673798065757,0.00287398793715428,-0.0830457241891383,TRUE
TC1700010358.hg.1,MYO1D,myosin ID,4642,0.493564635704565,4.40735139245502,3.66201257779088,0.000305915439562117,0.0028842582122833,-0.086786249927826,TRUE
TC1900011820.hg.1,ZNF551,zinc finger protein 551,90233,-0.276699118776167,5.29930028701107,-3.65963700212261,0.000308617378558666,0.0029082794524914,-0.0948734045396273,TRUE
TC1200008568.hg.1,TMPO,thymopoietin,7112,0.353727479270519,7.75794749555179,3.65937642386948,0.000308915120115016,0.00290963188022461,-0.0957602032995721,TRUE
TC1000009908.hg.1,RSU1,Ras suppressor protein 1,6251,0.25007132766836,10.9051666440906,3.65829075227871,0.000310158543251728,0.00291988576695963,-0.0994543477780701,TRUE
TC1700008912.hg.1,MYO15B,myosin XVB,80022,0.229029354365627,6.56581014289674,3.65718840697951,0.000311425885325043,0.00293035449004602,-0.103204222925686,TRUE
TC0600008271.hg.1,RN7SK,RNA component of 7SK nuclear ribonucleoprotein,125050,-0.089076260655494,12.1241929414533,-3.65653558124061,0.000312178722682357,0.00293597396915521,-0.105424479372832,TRUE
TC0300010790.hg.1,ENTPD3-AS1,ENTPD3 antisense RNA 1,285266,-0.227391482696525,4.2510358511166,-3.65552817733888,0.000313343823230134,0.00294499895060153,-0.108849957800317,TRUE
TC0X00007587.hg.1,PIN4,"peptidylprolyl cis/trans isomerase, NIMA-interacting 4",5303,0.256737961659864,7.82665756790841,3.65543608092621,0.000313450540273925,0.00294499895060153,-0.109163071346383,TRUE
TC0700012663.hg.1,MIR3654,microRNA 3654,100500804,-0.321290779124125,10.0917136571501,-3.65461674508046,0.000314401456702618,0.00295246285821383,-0.111948375484713,TRUE
TC0200016474.hg.1,NAGK,N-acetylglucosamine kinase,55577,0.244578738900081,10.7895022363165,3.65414542160878,0.000314949702338248,0.00295613984294198,-0.113550370210729,TRUE
TC0500013391.hg.1,PWWP2A,PWWP domain containing 2A,114825,0.190431359718184,7.6592646959725,3.65350866518981,0.00031569181037017,0.00296163187192622,-0.115714365897864,TRUE
TC1900011683.hg.1,HSH2D,hematopoietic SH2 domain containing,84941,-0.284412117602921,7.95640577996892,-3.65145830976735,0.000318092602513963,0.00298267149057079,-0.1226801369671,TRUE
TC1500010658.hg.1,SELENOS,selenoprotein S,55829,0.260971906844166,7.05101136544657,3.65114800923019,0.000318457432610931,0.00298460900329747,-0.123734030852737,TRUE
TC0100006781.hg.1,SLC25A33,solute carrier family 25 member 33,84275,0.292291043191073,3.99344150592131,3.64956350922324,0.000320326530646278,0.0030006357135912,-0.129114320787457,TRUE
TC0600009851.hg.1,MTHFD1L,methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like,25902,0.259833460138456,4.18813710107967,3.64933077747033,0.000320601932770529,0.00300172509362223,-0.129904402946451,TRUE
TC0100018236.hg.1,ACADM,acyl-CoA dehydrogenase medium chain,34,0.34164524250792,7.31659045708307,3.64813859859626,0.000322016192490895,0.00301347097595894,-0.133950926724679,TRUE
TC0500006918.hg.1,GUSBP1,GUSB pseudogene 1,728411,-0.270015558374408,6.63645297678979,-3.64685944597429,0.00032354015962976,0.00302623135923404,-0.138291342076505,TRUE
TC1000009998.hg.1,MIR1915,microRNA 1915,100302129,-0.134502339466986,6.69172188799925,-3.64574455587246,0.000324873962901768,0.00303612972542013,-0.142073270492601,TRUE
TC1600007830.hg.1,MIR3181,microRNA 3181,100422972,-0.323288699490419,4.52742217792164,-3.64559882981729,0.000325048684959274,0.00303612972542013,-0.142567525639927,TRUE
TC0800007013.hg.1,CHMP7,charged multivesicular body protein 7,91782,-0.347414411083308,7.58074648690897,-3.6454803468201,0.00032519080845052,0.00303612972542013,-0.142969368195238,TRUE
TC1600008020.hg.1,USB1,U6 snRNA biogenesis phosphodiesterase 1,79650,0.201985585246415,8.71119498295045,3.64543756731295,0.000325242137977,0.00303612972542013,-0.143114454716413,TRUE
TC1200008322.hg.1,TMTC2,transmembrane O-mannosyltransferase targeting cadherins 2,160335,0.348196951208596,5.92923471857222,3.64524493208951,0.00032547336829109,0.00303678564103843,-0.143767757381431,TRUE
TC1000007574.hg.1,WDFY4,WDFY family member 4,57705,0.217011631371762,6.69455022929314,3.64485940735095,0.000325936599106961,0.00303960448776665,-0.145075132235714,TRUE
TC0100014653.hg.1,USP33,ubiquitin specific peptidase 33,23032,0.281858613004625,7.67925060367411,3.64468828699248,0.000326142409210497,0.00304002109296702,-0.145655388517007,TRUE
TC1100012315.hg.1,TIMM8B,translocase of inner mitochondrial membrane 8 homolog B,26521,0.226250585773391,6.66817401927214,3.64423720528408,0.000326685521357202,0.00304357977576542,-0.147184855747346,TRUE
TC1500010764.hg.1,CLK3,CDC like kinase 3,1198,0.187237103752633,8.04871824202963,3.64391711630527,0.000327071431820256,0.00304567109216236,-0.148270067568399,TRUE
TC1900007760.hg.1,FAAP24,FA core complex associated protein 24,91442,0.16696816511945,5.61285365975491,3.64359094853816,0.000327465112575706,0.00304783266593649,-0.1493758007292,TRUE
TC1500008757.hg.1,ATP10A,ATPase phospholipid transporting 10A (putative),57194,-0.316232080952726,5.78327486650031,-3.64144289106284,0.000330068958557675,0.00307055274760804,-0.156655661367011,TRUE
TC0200015815.hg.1,EPHA4,EPH receptor A4,2043,-0.542092370367209,4.53659324602047,-3.64111311166076,0.000330470434473237,0.00307277240846332,-0.157772957573395,TRUE
TC1400008349.hg.1,TECPR2,tectonin beta-propeller repeat containing 2,9895,0.429620653570161,6.97074213549958,3.64072643512536,0.000330941762937161,0.00307563906382881,-0.15908290640431,TRUE
TC1200007647.hg.1,ACVR1B,activin A receptor type 1B,91,0.375655924773378,6.74404727812872,3.64026066454716,0.000331510341125857,0.00307940625095048,-0.160660637577761,TRUE
TC0500007925.hg.1,RASGRF2,Ras protein specific guanine nucleotide releasing factor 2,5924,-0.40747554979952,6.37714493232416,-3.63982039992575,0.000332048628893543,0.00308288850034724,-0.162151804680939,TRUE
TC0X00008674.hg.1,AFF2,ALF transcription elongation factor 2,2334,0.736189297360968,5.44177319870488,3.63959776220685,0.000332321149158383,0.00308390103296707,-0.162905812469597,TRUE
TC0700007987.hg.1,MIR4284,microRNA 4284,100422948,-0.200164106022403,5.10525555365062,-3.63898704371805,0.000333069782046566,0.00308932866671116,-0.164973922307669,TRUE
TC1300009856.hg.1,TUBGCP3,tubulin gamma complex component 3,10426,0.225392857449104,7.34899277803812,3.63643203597619,0.000336219018242374,0.00311700638730252,-0.173622714006098,TRUE
TC0700010081.hg.1,CARD11,caspase recruitment domain family member 11,84433,-0.307220049830412,6.68141331531983,-3.63548452534321,0.000337394003556989,0.00312517961605741,-0.17682868715758,TRUE
TC0700013355.hg.1,NME8,NME/NM23 family member 8,51314,0.4632101106238,3.61578026052225,3.63545398946194,0.000337431934586501,0.00312517961605741,-0.176931995142303,TRUE
TC0X00009462.hg.1,CASK,calcium/calmodulin dependent serine protein kinase,8573,-0.335172612872593,6.41922230187407,-3.6350116312125,0.000337981873151061,0.00312873700631399,-0.178428479711799,TRUE
TC0500008730.hg.1,SLC25A48,solute carrier family 25 member 48,153328,0.23337735550139,3.93125873945976,3.63484533173818,0.000338188834309827,0.00312911748312368,-0.178991023584315,TRUE
TC1200008255.hg.1,ZDHHC17,zinc finger DHHC-type palmitoyltransferase 17,23390,0.309571302320607,6.3015041960035,3.63337444822012,0.000340024562359933,0.00314456048700122,-0.183965600199794,TRUE
TC0100017663.hg.1,ACTA1,"actin alpha 1, skeletal muscle",58,0.114394155171777,8.17156969586856,3.63303654886002,0.000340447598513846,0.00314693012913386,-0.185108132050392,TRUE
TC2100007816.hg.1,CYYR1,cysteine and tyrosine rich 1,116159,0.537325345307898,4.66172357756992,3.6326639065323,0.000340914705810692,0.00314970462283277,-0.186368029099151,TRUE
TC0500007826.hg.1,IQGAP2,IQ motif containing GTPase activating protein 2,10788,0.281508052011287,9.05879897392774,3.63220836767752,0.000341486543351083,0.00315344352758763,-0.187908040440992,TRUE
TC1700012252.hg.1,KRTAP4-9,keratin associated protein 4-9,100132386,0.163869456341174,6.75449821965919,3.63171029400032,0.0003421128079042,0.0031576811320551,-0.18959164841356,TRUE
TC1600007317.hg.1,KATNIP,katanin interacting protein,23247,0.227685398249809,7.20968603518368,3.62981034536899,0.000344511692806399,0.00317826777334256,-0.196012027621906,TRUE
TC0100015310.hg.1,SLC16A1,solute carrier family 16 member 1,6566,0.390586543503519,5.53451522951244,3.62951960605277,0.000344880175348791,0.0031801121154107,-0.19699423930426,TRUE
TC1400009066.hg.1,MIS18BP1,MIS18 binding protein 1,55320,0.341714087509265,6.19544066021628,3.6291452539887,0.000345355174819688,0.00318293635962298,-0.198258818066268,TRUE
TC1700008005.hg.1,FZD2,frizzled class receptor 2,2535,-0.195463730209497,5.30008000975842,-3.62647219626156,0.000348764840887719,0.00321279174227915,-0.207285132484022,TRUE
TC1700007658.hg.1,AATF,apoptosis antagonizing transcription factor,26574,0.230042292007857,8.36369908059915,3.62621963984924,0.000349088626382248,0.00321420499039897,-0.208137650272365,TRUE
TC2000006813.hg.1,MGME1,mitochondrial genome maintenance exonuclease 1,92667,0.225253519630695,6.65199167152943,3.62601670807566,0.00034934899641581,0.00321503325189301,-0.208822618835001,TRUE
TC0500011150.hg.1,GFM2,GTP dependent ribosome recycling factor mitochondrial 2,84340,0.288807638228296,5.54517379580682,3.62570694393134,0.000349746789286165,0.00321596309628677,-0.209868119223545,TRUE
TC0300012676.hg.1,PCOLCE2,procollagen C-endopeptidase enhancer 2,26577,0.453764448007783,4.59642944969472,3.62567256741773,0.000349790961177804,0.00321596309628677,-0.209984140168259,TRUE
TC1000012448.hg.1,LINC00999,long intergenic non-protein coding RNA 999,399744,0.242541342617447,9.87094880268478,3.62400134437272,0.000351944731247314,0.00323293071502966,-0.215623338320335,TRUE
