PROBEID,SYMBOL,GENENAME,ENTREZID,logFC,AveExpr,t,P.Value,adj.P.Val,B,pval_under_05
TC0300010581.hg.1,AZI2,5-azacytidine induced 2,64343,-0.291890654032736,5.21666324745588,-2.66805364955714,0.00813249693832651,0.0448085360534296,-2.83001816702379,TRUE
TC0700013616.hg.1,GCC1,GRIP and coiled-coil domain containing 1,79571,-0.187474735940367,5.81724267585178,-2.66796001176991,0.00813469924642195,0.0448085360534296,-2.83025213708351,TRUE
TC2000007239.hg.1,EPB41L1,erythrocyte membrane protein band 4.1 like 1,2036,-0.164969312236351,3.78980259299926,-2.66769339913273,0.00814097276755744,0.04483000357056,-2.830918272089,TRUE
TC0600010609.hg.1,PXDC1,PX domain containing 1,221749,-0.197615906837347,3.13600650606769,-2.66737157497203,0.00814855124519544,0.0448545772852209,-2.83172227025,TRUE
TC0200008268.hg.1,GNLY,granulysin,10578,-0.484935197554099,9.63946904811511,-2.66730200542134,0.00815019033890264,0.0448545772852209,-2.83189606057574,TRUE
TC0X00008097.hg.1,NXT2,nuclear transport factor 2 like export factor 2,55916,-0.235172481863406,6.74513386607053,-2.66674467754544,0.00816333198461031,0.0449095448845041,-2.83328815626849,TRUE
TC1500010396.hg.1,KIF7,kinesin family member 7,374654,-0.151019719938441,5.09013779017889,-2.66649354309122,0.00816925990293356,0.0449095448845041,-2.83391535130985,TRUE
TC0100018304.hg.1,MTX1,metaxin 1,4580,-0.189429174495151,7.4025733521262,-2.6664465006016,0.00817037075114046,0.0449095448845041,-2.83403283125693,TRUE
TC1100011545.hg.1,ANAPC15,anaphase promoting complex subunit 15,25906,-0.24470235237712,8.06607765351715,-2.66639393868331,0.00817161209447603,0.0449095448845041,-2.83416409265039,TRUE
TC1600007437.hg.1,INO80E,INO80 complex subunit E,283899,-0.168437892328901,6.95190338164322,-2.66637411397486,0.00817208033438473,0.0449095448845041,-2.83421359970168,TRUE
TC0300009880.hg.1,FGF12-AS1,FGF12 antisense RNA 1,100873986,-0.129830077484675,2.78288005663157,-2.66612808734345,0.00817789324946442,0.0449284024590552,-2.83482795835044,TRUE
TC1600011358.hg.1,BMERB1,bMERB domain containing 1,89927,-0.161063728984667,3.98653375218128,-2.66595664124997,0.00818194623777371,0.0449375830340142,-2.8352560486842,TRUE
TC1800009029.hg.1,CYB5A,cytochrome b5 type A,1528,-0.235537692632226,5.70808827003304,-2.66581535685389,0.00818528756230895,0.0449428507422936,-2.83560880762742,TRUE
TC0700008786.hg.1,DNAJB9,DnaJ heat shock protein family (Hsp40) member B9,4189,-0.206088613082971,6.91807598719084,-2.66494788755523,0.00820582983860932,0.0450425329459423,-2.83777431934588,TRUE
TC1200007208.hg.1,DDX11,DEAD/H-box helicase 11,1663,-0.229518709283632,6.29698005574799,-2.66391992728186,0.00823023273643382,0.0451633422936476,-2.84033961404271,TRUE
TC1500008971.hg.1,AVEN,apoptosis and caspase activation inhibitor,57099,-0.213485549682288,4.82454671934525,-2.66346797709867,0.00824098230877607,0.0452091806447715,-2.84146716937062,TRUE
TC0200008724.hg.1,MRPS9,mitochondrial ribosomal protein S9,64965,-0.194258531921226,5.9619820561285,-2.66301626916576,0.00825173874695642,0.0452542311802462,-2.84259394022779,TRUE
TC2200008828.hg.1,PHF5A,PHD finger protein 5A,84844,-0.137753013490594,6.49744507708772,-2.66292172074194,0.00825399181019968,0.0452542311802462,-2.842829765432,TRUE
TC0800011620.hg.1,ENPP2,ectonucleotide pyrophosphatase/phosphodiesterase 2,5168,-0.244388244664306,3.3548474151477,-2.6618644971143,0.0082792229054161,0.0453793780748344,-2.84546618358593,TRUE
TC1100012513.hg.1,H2AX,H2A.X variant histone,3014,-0.255883205831883,6.58629567966049,-2.66154115684123,0.00828695341142293,0.0454085573801641,-2.84627230625641,TRUE
TC1300008760.hg.1,EPSTI1,epithelial stromal interaction 1,94240,-0.451162027060617,7.40916188142236,-2.6611562223316,0.00829616500026284,0.0454458330124735,-2.84723186979524,TRUE
TC0200012189.hg.1,NLRC4,NLR family CARD domain containing 4,58484,0.365851368653713,7.6057941356803,2.6606730436837,0.0083077406430376,0.0454960333734536,-2.84843615092669,TRUE
TC0100018423.hg.1,LINC01355,long intergenic non-protein coding RNA 1355,100996511,0.281406812811768,4.18424569451834,2.66039968174792,0.00831429608664272,0.0455187202468373,-2.84911739073013,TRUE
TC0500007231.hg.1,PTGER4,prostaglandin E receptor 4,5734,-0.210505675069157,7.76899650486922,-2.65869327948685,0.00835532235835026,0.0457300584893055,-2.85336839080853,TRUE
TC0200016382.hg.1,PDCD1,programmed cell death 1,5133,-0.134958891113921,6.43441288584117,-2.65843295066007,0.0083615973210627,0.0457511296575316,-2.85401669767227,TRUE
TC2200007093.hg.1,PIK3IP1-DT,PIK3IP1 divergent transcript,101929760,0.147725793355344,4.19836489467823,2.65739075857397,0.00838676080228001,0.0458755086389721,-2.85661150948857,TRUE
TC1200009375.hg.1,GLT1D1,glycosyltransferase 1 domain containing 1,144423,0.234258980149148,9.23364777535917,2.65713613981219,0.00839291886087064,0.0458958861533871,-2.85724530425452,TRUE
TC1900008358.hg.1,CCDC61,coiled-coil domain containing 61,729440,-0.120863570726399,5.34968843133452,-2.65624138855304,0.00841459106974569,0.0460010649440226,-2.85947205724487,TRUE
TC2200007831.hg.1,FRG1FP,"FSHD region gene 1 family member F, pseudogene",102723780,-0.180339656310222,6.19763332577832,-2.65604245750696,0.00841941631314353,0.0460141101285533,-2.85996703768948,TRUE
TC0X00009977.hg.1,SNX12,sorting nexin 12,29934,-0.158846857444757,6.78483946337508,-2.65554257904411,0.00843155228499721,0.0460641627169233,-2.86121068162963,TRUE
TC1900012062.hg.1,SLC27A5,solute carrier family 27 member 5,10998,-0.159376243868421,5.12483557672787,-2.6554641431274,0.00843345796799815,0.0460641627169233,-2.86140580174521,TRUE
TC1700011298.hg.1,TUBD1,tubulin delta 1,51174,-0.260823951759576,5.56179501697972,-2.65435581327633,0.00846042746530033,0.0461980968336776,-2.86416234384255,TRUE
TC1000008798.hg.1,SFR1,SWI5 dependent homologous recombination repair protein 1,119392,-0.226442472332069,5.65015942500145,-2.65411989366561,0.00846617821181677,0.0462161221481873,-2.86474896268473,TRUE
TC1900011252.hg.1,LIM2,lens intrinsic membrane protein 2,3982,-0.158624137033511,3.45752164498501,-2.65267473723648,0.00850148197772342,0.0463954177008186,-2.86834130059269,TRUE
TC0800008295.hg.1,PTDSS1,phosphatidylserine synthase 1,9791,-0.180237140567334,7.75865633558554,-2.65220384545566,0.00851301398005808,0.0464391108713041,-2.86951143463228,TRUE
TC0700011162.hg.1,PSPH,phosphoserine phosphatase,5723,-0.141204351566511,4.04873863235664,-2.6520835351669,0.00851596259994985,0.0464391108713041,-2.86981036611085,TRUE
TC0100017664.hg.1,NUP133,nucleoporin 133,55746,-0.266192539714404,3.70563366523054,-2.65203103448245,0.0085172495987759,0.0464391108713041,-2.86994080903019,TRUE
TC1700008194.hg.1,ABI3,ABI family member 3,51225,-0.217556145512279,6.10999598953017,-2.65188734265584,0.0085207729469383,0.0464391108713041,-2.87029781252558,TRUE
TC1900009062.hg.1,TRIM28,tripartite motif containing 28,10155,-0.255377365210362,7.60859427782367,-2.65184563299228,0.008521795920516,0.0464391108713041,-2.87040143710479,TRUE
TC0200013298.hg.1,ST3GAL5,"ST3 beta-galactoside alpha-2,3-sialyltransferase 5",8869,-0.272058998691581,6.68362156543417,-2.65035265698744,0.00855848556414023,0.0466113680045873,-2.87410961405753,TRUE
TC0600014109.hg.1,PSMB8-AS1,PSMB8 antisense RNA 1 (head to head),100507463,-0.135847737114053,8.74408235104979,-2.65029100314571,0.00856000374758009,0.0466113680045873,-2.87426270437307,TRUE
TC0Y00006433.hg.1,PLCXD1,phosphatidylinositol specific phospholipase C X domain containing 1,55344,-0.216447838925856,4.89670447759436,-2.65025794503282,0.00856081788062625,0.0466113680045873,-2.87434478833653,TRUE
TC0100010134.hg.1,DAP3,death associated protein 3,7818,-0.206385584771258,6.48299359795008,-2.64967967728772,0.0085750703399561,0.0466738306831766,-2.87578048274936,TRUE
TC0800007439.hg.1,POLB,DNA polymerase beta,5423,-0.246734934295135,5.9753011147821,-2.64959180657804,0.00857723794013428,0.0466738306831766,-2.87599861793144,TRUE
TC0100007562.hg.1,TRNAU1AP,tRNA selenocysteine 1 associated protein 1,54952,-0.198260012876878,4.85119098067016,-2.64904833748295,0.00859065522289263,0.0467329703630079,-2.87734760460007,TRUE
TC0300011135.hg.1,DCAF1,DDB1 and CUL4 associated factor 1,9730,-0.230866813771585,6.06626382697525,-2.64895100322966,0.00859306022417442,0.0467329703630079,-2.87758917793323,TRUE
TC0600007367.hg.1,LINC01012,long intergenic non-protein coding RNA 1012,100507173,-0.128335483192254,3.31083886765074,-2.64848367856269,0.00860461563675026,0.0467793389032563,-2.87874891184924,TRUE
TC1900007844.hg.1,LSR,lipolysis stimulated lipoprotein receptor,51599,-0.293133534091192,6.21036728330165,-2.64830607880937,0.00860901076191271,0.0467793389032563,-2.87918960080324,TRUE
TC1900007113.hg.1,DAND5,DAN domain BMP antagonist family member 5,199699,-0.156258835682485,3.56293279119732,-2.64830550569832,0.00860902494816633,0.0467793389032563,-2.8791910228531,TRUE
TC1400010156.hg.1,BCL11B,BCL11 transcription factor B,64919,-0.249240431076991,5.976437156547,-2.64793763275593,0.00861813526890783,0.0468150766150079,-2.88010375931284,TRUE
TC0400011823.hg.1,PGRMC2,progesterone receptor membrane component 2,10424,-0.212488313223532,7.63560686017747,-2.64783958646545,0.00862056483412157,0.0468150766150079,-2.88034700362887,TRUE
TC0600007108.hg.1,RNF144B,ring finger protein 144B,255488,0.263599954686553,8.45381204221236,2.64755942258842,0.00862751062759585,0.0468393138130139,-2.88104201903417,TRUE
TC0300011089.hg.1,MON1A,"MON1 homolog A, secretory trafficking associated",84315,-0.182942340755671,3.72343452011257,-2.64731945539427,0.00863346387012134,0.0468581499924365,-2.88163726155598,TRUE
TC0900007029.hg.1,UBAP1,ubiquitin associated protein 1,51271,0.177500066540546,8.60826545289176,2.64662743745089,0.00865065253742633,0.0469351904665517,-2.88335353844851,TRUE
TC1900008103.hg.1,PLD3,phospholipase D family member 3,23646,-0.241266427600674,8.19178988757296,-2.64654774429847,0.00865263396812608,0.0469351904665517,-2.88355115864014,TRUE
TC0100014050.hg.1,LRRC41,leucine rich repeat containing 41,10489,-0.168835457886264,6.95241784171055,-2.6462805857122,0.00865927937622275,0.0469577363356765,-2.88421360789301,TRUE
TC0500012791.hg.1,KCNMB1,potassium calcium-activated channel subfamily M regulatory beta subunit 1,3779,-0.183930704105229,6.37959590231063,-2.64611221223877,0.00866346992174771,0.0469669607884173,-2.88463107614632,TRUE
TC2200006716.hg.1,CCDC116,coiled-coil domain containing 116,164592,-0.135093708129054,5.76204188817909,-2.64552202197019,0.00867817321278187,0.0470213274447656,-2.88609420688703,TRUE
TC1000008585.hg.1,MARVELD1,MARVEL domain containing 1,83742,-0.264970849738715,5.28676573143551,-2.64550959277538,0.0086784830998979,0.0470213274447656,-2.88612501658579,TRUE
TC0600008057.hg.1,PTCRA,pre T cell antigen receptor alpha,171558,-0.14978898192969,5.48051375631907,-2.64502851547955,0.00869048506131611,0.0470728369700803,-2.88731741427061,TRUE
TC1900008555.hg.1,AP2A1,adaptor related protein complex 2 subunit alpha 1,160,0.196195261161621,7.24431307887123,2.64483022296443,0.00869543642351018,0.0470861376480893,-2.88780884238544,TRUE
TC0300013822.hg.1,EXOSC7,exosome component 7,23016,-0.222646324938769,5.919484178828,-2.64421089521102,0.00871091736823818,0.0471564324445284,-2.88934349796688,TRUE
TC1600007819.hg.1,NKD1,NKD inhibitor of WNT signaling pathway 1,85407,-0.151693903995755,4.31830583228255,-2.64407479964688,0.00871432258230571,0.0471613338605219,-2.8896806888783,TRUE
TC1900011652.hg.1,ZNF358,zinc finger protein 358,140467,-0.217336552045587,4.12067303118104,-2.64385718096665,0.00871977005338349,0.0471772818546409,-2.89021982778245,TRUE
TC1900011627.hg.1,ZNF132,zinc finger protein 132,7691,-0.260114308050076,4.36939529743967,-2.64365654376383,0.008724795153317,0.0471861699034779,-2.89071685889217,TRUE
TC0300012498.hg.1,ANAPC13,anaphase promoting complex subunit 13,25847,-0.164853004513613,7.3783898501893,-2.6435918873072,0.00872641507437901,0.0471861699034779,-2.89087702235928,TRUE
TC0900011375.hg.1,MIR147A,microRNA 147a,406939,0.17212692821939,3.0511353904348,2.6433571526648,0.00873229845530068,0.0472044534835824,-2.8914584632357,TRUE
TC0200015399.hg.1,PPIL3,peptidylprolyl isomerase like 3,53938,-0.236478675148932,7.41404286359045,-2.64307867029608,0.00873928295250507,0.0472286772219881,-2.89214820468055,TRUE
TC0100007507.hg.1,TMEM222,transmembrane protein 222,84065,-0.163693733331783,6.90619819448232,-2.64259124485,0.00875151995095515,0.0472812644314776,-2.89335528864395,TRUE
TC1100007426.hg.1,SLC35C1,solute carrier family 35 member C1,55343,-0.184549745304753,5.81706712620474,-2.64229126422187,0.0087590587321116,0.0473084460463834,-2.89409807083299,TRUE
TC0900010236.hg.1,FRG1JP,"FSHD region gene 1 family member J, pseudogene",642236,-0.207241529031536,8.01382931284783,-2.64216516069533,0.00876222956889034,0.0473120272028292,-2.89441029210188,TRUE
TC0100014755.hg.1,CTBS,chitobiase,1486,0.177493148669543,8.92909591550774,2.64159738246455,0.00877651897467884,0.0473756243136741,-2.89581588712774,TRUE
TC0800010252.hg.1,ANK1,ankyrin 1,286,0.385765782428933,9.29934489605492,2.64144144777144,0.00878044708392944,0.047383270791022,-2.89620187008226,TRUE
TC1100013038.hg.1,SNX15,sorting nexin 15,29907,-0.166657449797275,5.75268163895214,-2.64107499192816,0.00878968459706471,0.0474195566509073,-2.89710886849929,TRUE
TC0600011502.hg.1,MIR3135B,microRNA 3135b,100616218,0.115917279896262,9.88024271300918,2.64043023291605,0.00880595870477608,0.0474856130874133,-2.89870439452318,TRUE
TC0100013323.hg.1,STPG1,sperm tail PG-rich repeat containing 1,90529,-0.227087467261579,5.41669363136619,-2.64039048703997,0.00880696280042717,0.0474856130874133,-2.89880273797802,TRUE
TC0200007052.hg.1,EMILIN1,elastin microfibril interfacer 1,11117,-0.108702964718911,4.86650286889736,-2.63995517460275,0.00881796678794784,0.0475279179222216,-2.89987974272242,TRUE
TC1700009372.hg.1,CRK,"CRK proto-oncogene, adaptor protein",1398,0.15731473915787,7.65679079326014,2.63984668287519,0.00882071120472093,0.0475279179222216,-2.90014813559793,TRUE
TC0600012814.hg.1,CD164,CD164 molecule,8763,-0.131720377294037,9.51174098186691,-2.63978125619004,0.00882236661526661,0.0475279179222216,-2.90030998674595,TRUE
TC1500008154.hg.1,ZSCAN2,zinc finger and SCAN domain containing 2,54993,-0.139589343893945,5.80115531408708,-2.63938061253717,0.00883250969823132,0.0475586381647451,-2.90130100801628,TRUE
TC1000006434.hg.1,ZMYND11,zinc finger MYND-type containing 11,10771,-0.22713116046516,7.3448478527607,-2.63931143293641,0.00883426217681518,0.0475586381647451,-2.90147211443745,TRUE
TC1200007899.hg.1,MARCHF9,membrane associated ring-CH-type finger 9,92979,-0.307525897324498,5.46685161490627,-2.63924965480948,0.00883582742317099,0.0475586381647451,-2.90162491073529,TRUE
TC1200010793.hg.1,CSAD,cysteine sulfinic acid decarboxylase,51380,0.228212629608688,6.30415194914866,2.63915512437246,0.00883822298350954,0.0475586381647451,-2.90185870703423,TRUE
TC0X00006957.hg.1,XK,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",7504,0.400989382472549,7.88829701746467,2.63905845376738,0.00884067338300441,0.0475586381647451,-2.90209778831092,TRUE
TC0600007568.hg.1,HCG27,HLA complex group 27,253018,0.211587948322367,6.27224969058235,2.63869023283609,0.00885001261386854,0.0475953072899783,-2.90300837966866,TRUE
TC0300011651.hg.1,GBE1,"1,4-alpha-glucan branching enzyme 1",2632,0.282640560766875,5.92446193478698,2.63841757884795,0.00885693368171708,0.04761895435716,-2.90368256168983,TRUE
TC1900010673.hg.1,DYRK1B,dual specificity tyrosine phosphorylation regulated kinase 1B,9149,-0.138030161285802,6.50931413828928,-2.63796366835611,0.0088684665679166,0.0476673761453888,-2.90480478461064,TRUE
TC0400011920.hg.1,SLC7A11,solute carrier family 7 member 11,23657,0.230767045405904,4.7213135730053,2.63769133310852,0.008875392494994,0.0476910153262765,-2.90547800364309,TRUE
TC0600011817.hg.1,C6orf132,chromosome 6 open reading frame 132,647024,-0.126853201062026,4.88911740926897,-2.63709777323939,0.0088905045304349,0.0477586157378089,-2.9069450702279,TRUE
TC1200011037.hg.1,TAFA2,TAFA chemokine like family member 2,338811,0.262540695474494,4.26901816789466,2.63690116566627,0.00889551525537172,0.047771930204339,-2.90743094479995,TRUE
TC0200008167.hg.1,REG3G,regenerating family member 3 gamma,130120,-0.138417476591111,3.29468560089528,-2.63670249784459,0.00890058106533804,0.0477855328339976,-2.90792187613915,TRUE
TC0600013665.hg.1,MIR4466,microRNA 4466,100616154,-0.136297671346556,7.03660733542688,-2.63641805785954,0.00890783848363119,0.0478059263884455,-2.90862469975566,TRUE
TC1600011338.hg.1,LINC00921,long intergenic non-protein coding RNA 921,283876,0.168107114454186,6.24200747249448,2.63635502254386,0.00890944753428254,0.0478059263884455,-2.90878044422642,TRUE
TC1200010459.hg.1,PRICKLE1,prickle planar cell polarity protein 1,144165,-0.197870570401953,4.45188983991568,-2.63625162418578,0.00891208746469983,0.0478064947708351,-2.90903590805542,TRUE
TC0300013447.hg.1,RFC4,replication factor C subunit 4,5984,-0.226305521166012,6.70677962629255,-2.63593895491731,0.00892007470327079,0.0478234836294775,-2.9098083549755,TRUE
TC0500011288.hg.1,RASGRF2-AS1,RASGRF2 antisense RNA 1,102524628,-0.116188618519165,3.87809145399518,-2.63588050302595,0.00892156858937331,0.0478234836294775,-2.90995275031627,TRUE
TC0800006969.hg.1,DMTN,dematin actin binding protein,2039,0.300023491231094,9.05396449680158,2.63583001038865,0.00892285923755756,0.0478234836294775,-2.91007748125792,TRUE
TC1900010962.hg.1,MYPOP,"Myb related transcription factor, partner of profilin",339344,-0.142356720805729,4.443689881346,-2.63475584942043,0.00895035577000721,0.0479561673658558,-2.91273042542075,TRUE
TC0100014013.hg.1,CCDC163,CCDC163 homolog,126661,-0.204160350755841,4.36227750080898,-2.63466444314213,0.00895269911282435,0.0479561673658558,-2.9129561319715,TRUE
TC0600007887.hg.1,ZFAND3,zinc finger AN1-type containing 3,60685,0.124507202110472,9.64257326996537,2.63456269414168,0.00895530825582085,0.0479565272649209,-2.91320736878234,TRUE
TC0600014233.hg.1,SSR1,signal sequence receptor subunit 1,6745,-0.165969362973634,10.0288816646012,-2.63436270492991,0.00896043855739792,0.0479703841724941,-2.91370115189026,TRUE
TC1100012509.hg.1,SLC37A4,solute carrier family 37 member 4,2542,-0.167123350368617,5.35034545949129,-2.63408471776635,0.00896757411832477,0.0479949654798057,-2.91438745700679,TRUE
TC1900007888.hg.1,APLP1,amyloid beta precursor like protein 1,333,-0.102393599215011,4.71993661598961,-2.63365959157551,0.00897849641672466,0.0480383457207413,-2.91543689232813,TRUE
TC0100013472.hg.1,DNAJC8,DnaJ heat shock protein family (Hsp40) member C8,22826,-0.155203891832446,8.37747948825743,-2.63357107638497,0.00898077204267224,0.0480383457207413,-2.91565537433452,TRUE
TC0100016135.hg.1,SLAMF6,SLAM family member 6,114836,-0.307964388581789,9.60447095320083,-2.63327507371309,0.00898838570260832,0.0480654434992655,-2.91638594728585,TRUE
TC2200007271.hg.1,NCF4,neutrophil cytosolic factor 4,4689,0.211395363699323,10.0880474434917,2.6329936776574,0.00899562903339588,0.0480905461445301,-2.91708039738865,TRUE
TC1100013192.hg.1,CLCF1,cardiotrophin like cytokine factor 1,23529,-0.187592234727671,5.03624696521194,-2.63279578989591,0.00900072594256044,0.0480983266554086,-2.91756871758691,TRUE
TC1600006940.hg.1,TNFRSF17,TNF receptor superfamily member 17,608,-0.593271192421152,3.94327976427748,-2.63273922378796,0.00900218336797666,0.0480983266554086,-2.9177082972843,TRUE
TC1900009439.hg.1,CD70,CD70 molecule,970,-0.179922183781105,3.12535659507944,-2.63253545257041,0.00900743528977084,0.0481127616582154,-2.91821108949128,TRUE
TC0800007246.hg.1,SNORD13,"small nucleolar RNA, C/D box 13",692084,-0.155354552448232,11.8000162845033,-2.63184228967508,0.00902532122005003,0.0481730935166819,-2.91992114892493,TRUE
TC0100016494.hg.1,SCARNA3,small Cajal body-specific RNA 3,677679,0.212592531666084,4.87586955244783,2.63183272243081,0.00902556831013996,0.0481730935166819,-2.91994474871088,TRUE
TC1200008591.hg.1,ACTR6,actin related protein 6,64431,-0.249569619295982,6.67883472223052,-2.63180088427037,0.00902639062766196,0.0481730935166819,-2.92002328419876,TRUE
TC0900012179.hg.1,SPTAN1,"spectrin alpha, non-erythrocytic 1",6709,-0.245655014801816,7.88871770275564,-2.63148204970533,0.00903462921448086,0.0481894639573849,-2.92080970696783,TRUE
TC1000009149.hg.1,PLEKHA1,pleckstrin homology domain containing A1,59338,-0.330189694548612,6.99986678287755,-2.6313511717638,0.0090380130151622,0.0481894639573849,-2.92113249849571,TRUE
TC0300006791.hg.1,KAT2B,lysine acetyltransferase 2B,8850,0.249995246921007,10.3666345938765,2.63120395874234,0.00904182051371959,0.0481894639573849,-2.92149556003731,TRUE
TC0600011594.hg.1,ILRUN,inflammation and lipid regulator with UBA-like and NBR1-like domains,64771,-0.125516348848977,8.13149125921843,-2.63114968431305,0.00904322462403501,0.0481894639573849,-2.9216294085651,TRUE
TC0200014907.hg.1,SLC25A12,solute carrier family 25 member 12,8604,-0.177337318524213,6.20970012372901,-2.63112660356161,0.00904382179554126,0.0481894639573849,-2.9216863282195,TRUE
TC1000008668.hg.1,SFXN3,sideroflexin 3,81855,-0.201001371285208,7.21724359351482,-2.63108942341245,0.0090447838372257,0.0481894639573849,-2.92177801753823,TRUE
TC1600010618.hg.1,EXOC3L1,exocyst complex component 3 like 1,283849,-0.149250288743961,5.27444439375528,-2.63081974420899,0.0090517645772657,0.0482130408003091,-2.92244303213973,TRUE
TC2200007505.hg.1,SEPTIN3,septin 3,55964,-0.149031003949606,3.55087660355067,-2.63032141782863,0.00906467666414044,0.0482681879609578,-2.92367170932599,TRUE
TC1200008474.hg.1,SOCS2,suppressor of cytokine signaling 2,8835,-0.219690495950585,5.94591230147985,-2.63016205514438,0.00906880938532863,0.0482765682459396,-2.92406458878878,TRUE
TC1200010182.hg.1,BHLHE41,basic helix-loop-helix family member e41,79365,-0.461321745909206,5.02533945141853,-2.62997475261465,0.00907366882847934,0.04828881131681,-2.92452632010479,TRUE
TC0100015945.hg.1,THBS3,thrombospondin 3,7059,0.160562676501621,5.62379474765579,2.62825449279215,0.00911840936101574,0.0485132292738079,-2.9287655904002,TRUE
TC1100010346.hg.1,FANCF,FA complementation group F,2188,-0.245930727287576,6.42785104164236,-2.62794520985535,0.0091264741747826,0.0485424476406677,-2.92952748488319,TRUE
TC1700012076.hg.1,ARHGDIA,Rho GDP dissociation inhibitor alpha,396,-0.143330271727031,9.65802974249972,-2.62780221276483,0.0091302051098346,0.048548604735665,-2.92987971850369,TRUE
TC1900010479.hg.1,DMKN,dermokine,93099,-0.244444084175431,3.00523281551213,-2.62730364730871,0.00914322388972273,0.0486041312774047,-2.93110765459336,TRUE
TC1700010817.hg.1,UBTF,upstream binding transcription factor,7343,-0.128983194460364,8.15662468823527,-2.62701175843897,0.00915085356646732,0.0486246354400911,-2.93182645691083,TRUE
TC2200007360.hg.1,CBY1,"chibby 1, beta catenin antagonist",25776,-0.148406387175466,4.04137229589113,-2.62695890197075,0.00915223579178223,0.0486246354400911,-2.93195661260886,TRUE
TC0X00009007.hg.1,PUDP,pseudouridine 5'-phosphatase,8226,-0.243964034468007,6.05005495812249,-2.62682593535396,0.00915571377006268,0.0486294189149782,-2.93228402353553,TRUE
TC0600011185.hg.1,H2BC12,H2B clustered histone 12,85236,-0.164637117409599,10.7559772150504,-2.62582573131856,0.00918191395133584,0.0487548518451737,-2.93474637902003,TRUE
TC0700012761.hg.1,ZC3HAV1,"zinc finger CCCH-type containing, antiviral 1",56829,0.161152427415621,9.02373126580133,2.62530779748237,0.00919550758405278,0.0488068142086808,-2.93602110831478,TRUE
TC1700009451.hg.1,CLUH,clustered mitochondria homolog,23277,-0.137790378875147,6.04674049347239,-2.62516549047895,0.00919924572084117,0.0488068142086808,-2.93637131015433,TRUE
TC0200015080.hg.1,PRKRA,protein activator of interferon induced protein kinase EIF2AK2,8575,-0.225489105378287,6.61244767344878,-2.62515729640337,0.0091994610053042,0.0488068142086808,-2.9363914743251,TRUE
TC0200016455.hg.1,C2orf74,chromosome 2 open reading frame 74,339804,-0.295935811206819,5.62779704510018,-2.62485578369408,0.00920738585097494,0.0488351255171474,-2.93713340247274,TRUE
TC0200016706.hg.1,MRPS5,mitochondrial ribosomal protein S5,64969,-0.19252339390329,6.1591957449406,-2.62469689848289,0.00921156439527982,0.04884186201247,-2.93752433675566,TRUE
TC0900007488.hg.1,PIP5K1B,phosphatidylinositol-4-phosphate 5-kinase type 1 beta,8395,0.293737276183391,7.64065348093766,2.62461063678151,0.00921383371686529,0.04884186201247,-2.9377365728093,TRUE
TC1900011969.hg.1,IRGQ,immunity related GTPase Q,126298,-0.130467769135097,5.10768059291343,-2.62404424886951,0.00922874638587886,0.0489071711561772,-2.93912993543536,TRUE
TC2000009823.hg.1,STMN3,stathmin 3,50861,-0.143624755416036,6.03378460707605,-2.6237171018795,0.00923736984867085,0.0489255317681814,-2.93993461566172,TRUE
TC1900011803.hg.1,LILRP2,leukocyte immunoglobulin-like receptor pseudogene 2,79166,0.110398011849496,3.9680832704045,2.62370344377622,0.00923773002804033,0.0489255317681814,-2.93996820830468,TRUE
TC0200016469.hg.1,ANXA4,annexin A4,307,-0.201018630335668,7.11470770499118,-2.62361771903791,0.00923999097265082,0.0489255317681814,-2.94017904790642,TRUE
TC0100008082.hg.1,B4GALT2,"beta-1,4-galactosyltransferase 2",8704,-0.184721668646191,4.80369473923824,-2.62314460915845,0.0092524779350107,0.048974025409414,-2.94134254253569,TRUE
TC0600011471.hg.1,DXO,decapping exoribonuclease,1797,-0.163428518998138,5.11358143206466,-2.62307406334941,0.00925434117378145,0.048974025409414,-2.94151601522524,TRUE
TC1700012338.hg.1,P2RX5-TAX1BP3,P2RX5-TAX1BP3 readthrough (NMD candidate),100533970,-0.293389038826907,6.28408468599241,-2.62258350528421,0.00926730699257514,0.0490288877515207,-2.94272217953301,TRUE
TC0X00008780.hg.1,ZFP92,ZFP92 zinc finger protein,139735,0.132162313917477,5.4223052405931,2.62224913016419,0.0092761541228295,0.0490619354306984,-2.94354420551358,TRUE
TC1600007557.hg.1,ZNF267,zinc finger protein 267,10308,0.190696168647879,9.03644728066059,2.62205432006683,0.00928131203922436,0.0490754576603158,-2.94402307999329,TRUE
TC0100006878.hg.1,MIR6729,microRNA 6729,102466982,-0.098079698355062,6.86675988784452,-2.62167789589785,0.00929128578012349,0.049108905042803,-2.94494829587606,TRUE
TC1700008283.hg.1,UTP18,UTP18 small subunit processome component,51096,-0.260437570562017,5.50510642372771,-2.62161912687211,0.00929284379321566,0.049108905042803,-2.94509273340498,TRUE
TC1500008512.hg.1,HSP90B2P,"heat shock protein 90 beta family member 2, pseudogene",7190,-0.19379734819009,8.51495399004415,-2.62122788310009,0.00930322195247374,0.0491499818973312,-2.94605422128406,TRUE
TC1900007418.hg.1,ARMC6,armadillo repeat containing 6,93436,-0.210988910301671,5.51509665949488,-2.62019496810512,0.00933067113755146,0.0492731500026375,-2.94859197571194,TRUE
